Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;Tolueno (µg/m3)
22/01/2017;01:00;;0,77;"Muy buena / ";0,71;;95;65;Muy buena / Oso ona;210;;35;Muy buena / Oso ona;18;Muy buena / Oso ona;
21/01/2017;24:00;;0,69;"Muy buena / ";0,65;;86;68;Muy buena / Oso ona;199;;29;Muy buena / Oso ona;20;Muy buena / Oso ona;
21/01/2017;23:00;;0,79;"Muy buena / ";0,6;;88;72;Muy buena / Oso ona;207;;27;Muy buena / Oso ona;16;Muy buena / Oso ona;
21/01/2017;22:00;;0,64;"Muy buena / ";0,56;;71;73;Muy buena / Oso ona;180;;27;Muy buena / Oso ona;11;Muy buena / Oso ona;
21/01/2017;21:00;;0,85;"Muy buena / ";0,55;;144;88;Muy buena / Oso ona;307;;29;Muy buena / Oso ona;10;Muy buena / Oso ona;
21/01/2017;20:00;;0,76;"Muy buena / ";0,55;;115;84;Muy buena / Oso ona;260;;31;Muy buena / Oso ona;8;Muy buena / Oso ona;
21/01/2017;19:00;;0,72;"Muy buena / ";0,55;;108;89;Muy buena / Oso ona;254;;29;Muy buena / Oso ona;10;Muy buena / Oso ona;
21/01/2017;18:00;;0,62;"Muy buena / ";0,54;;71;92;Muy buena / Oso ona;200;;10;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/01/2017;17:00;;0,27;"Muy buena / ";0,73;;4;49;Muy buena / Oso ona;55;;;Sin datos / Daturik gabe;10;Muy buena / Oso ona;
21/01/2017;16:00;;0,3;"Muy buena / ";1,07;;10;49;Muy buena / Oso ona;65;;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;
21/01/2017;15:00;;0,33;"Muy buena / ";1,1;;21;54;Muy buena / Oso ona;86;;31;Muy buena / Oso ona;;Sin datos / Daturik gabe;
21/01/2017;14:00;;0,6;"Muy buena / ";1,12;;73;81;Muy buena / Oso ona;192;;40;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/01/2017;13:00;;0,8;"Muy buena / ";1,1;;118;91;Muy buena / Oso ona;272;;44;Buena / Ona;14;Muy buena / Oso ona;
21/01/2017;12:00;;0,76;"Muy buena / ";1,06;;129;80;Muy buena / Oso ona;277;;42;Buena / Ona;20;Muy buena / Oso ona;
21/01/2017;11:00;;0,63;"Muy buena / ";1,03;;104;57;Muy buena / Oso ona;216;;33;Muy buena / Oso ona;20;Muy buena / Oso ona;
21/01/2017;10:00;;2,08;"Muy buena / ";1,04;;108;50;Muy buena / Oso ona;215;;33;Muy buena / Oso ona;20;Muy buena / Oso ona;
21/01/2017;09:00;;2,98;"Muy buena / ";0,86;;132;53;Muy buena / Oso ona;254;;29;Muy buena / Oso ona;19;Muy buena / Oso ona;
21/01/2017;08:00;;0,56;"Muy buena / ";0,6;;83;42;Muy buena / Oso ona;168;;30;Muy buena / Oso ona;21;Muy buena / Oso ona;
21/01/2017;07:00;;0,52;"Muy buena / ";0,69;;69;39;Muy buena / Oso ona;145;;31;Muy buena / Oso ona;13;Muy buena / Oso ona;
21/01/2017;06:00;;0,54;"Muy buena / ";0,75;;100;44;Muy buena / Oso ona;197;;29;Muy buena / Oso ona;13;Muy buena / Oso ona;
21/01/2017;05:00;;0,5;"Muy buena / ";0,76;;69;40;Muy buena / Oso ona;145;;31;Muy buena / Oso ona;18;Muy buena / Oso ona;
21/01/2017;04:00;;0,49;"Muy buena / ";0,78;;50;38;Muy buena / Oso ona;114;;33;Muy buena / Oso ona;22;Muy buena / Oso ona;
21/01/2017;03:00;;0,63;"Muy buena / ";0,87;;65;42;Muy buena / Oso ona;141;;38;Muy buena / Oso ona;28;Buena / Ona;
21/01/2017;02:00;;0,66;"Muy buena / ";0,89;;83;47;Muy buena / Oso ona;174;;50;Buena / Ona;34;Buena / Ona;
21/01/2017;01:00;;0,85;"Muy buena / ";0,9;;114;56;Muy buena / Oso ona;230;;52;Buena / Ona;30;Buena / Ona;
20/01/2017;24:00;;1,2;"Muy buena / ";0,89;;188;70;Muy buena / Oso ona;358;;40;Muy buena / Oso ona;29;Buena / Ona;
20/01/2017;23:00;;1,03;"Muy buena / ";0,85;;203;83;Muy buena / Oso ona;394;;28;Muy buena / Oso ona;;Sin datos / Daturik gabe;
20/01/2017;22:00;;0,74;"Muy buena / ";0,82;;111;73;Muy buena / Oso ona;244;;26;Muy buena / Oso ona;;Sin datos / Daturik gabe;
20/01/2017;21:00;;0,54;"Muy buena / ";0,83;;70;63;Muy buena / Oso ona;170;;49;Buena / Ona;21;Muy buena / Oso ona;
20/01/2017;20:00;;1,12;"Muy buena / ";0,83;;244;102;Buena / Ona;476;;58;Buena / Ona;19;Muy buena / Oso ona;
20/01/2017;19:00;;0,98;"Muy buena / ";0,75;;222;112;Buena / Ona;451;;55;Buena / Ona;23;Muy buena / Oso ona;
20/01/2017;18:00;;0,72;"Muy buena / ";0,72;;163;102;Buena / Ona;352;;66;Mejorable / Hobetzeko modukoa;26;Buena / Ona;
20/01/2017;17:00;;0,83;"Muy buena / ";0,71;;181;96;Muy buena / Oso ona;373;;69;Mejorable / Hobetzeko modukoa;30;Buena / Ona;
20/01/2017;16:00;;0,84;"Muy buena / ";0,7;;177;90;Muy buena / Oso ona;361;;73;Mejorable / Hobetzeko modukoa;37;Buena / Ona;
20/01/2017;15:00;;0,86;"Muy buena / ";0,66;;174;84;Muy buena / Oso ona;351;;63;Mejorable / Hobetzeko modukoa;28;Buena / Ona;
20/01/2017;14:00;;0,75;"Muy buena / ";0,62;;175;83;Muy buena / Oso ona;351;;48;Buena / Ona;21;Muy buena / Oso ona;
20/01/2017;13:00;;0,63;"Muy buena / ";0,58;;167;77;Muy buena / Oso ona;333;;49;Buena / Ona;17;Muy buena / Oso ona;
20/01/2017;12:00;;0,57;"Muy buena / ";0,55;;129;66;Muy buena / Oso ona;264;;43;Buena / Ona;14;Muy buena / Oso ona;
20/01/2017;11:00;;0,61;"Muy buena / ";0,52;;120;57;Muy buena / Oso ona;241;;54;Buena / Ona;24;Muy buena / Oso ona;
20/01/2017;10:00;;0,64;"Muy buena / ";0,49;;110;63;Muy buena / Oso ona;232;;53;Buena / Ona;28;Buena / Ona;
20/01/2017;09:00;;0,75;"Muy buena / ";0,46;;121;57;Muy buena / Oso ona;243;;38;Muy buena / Oso ona;22;Muy buena / Oso ona;
20/01/2017;08:00;;0,58;"Muy buena / ";0,41;;69;49;Muy buena / Oso ona;155;;34;Muy buena / Oso ona;15;Muy buena / Oso ona;
20/01/2017;07:00;;0,5;"Muy buena / ";0,38;;64;45;Muy buena / Oso ona;144;;39;Muy buena / Oso ona;20;Muy buena / Oso ona;
20/01/2017;06:00;;0,42;"Muy buena / ";0,37;;51;43;Muy buena / Oso ona;121;;36;Muy buena / Oso ona;19;Muy buena / Oso ona;
20/01/2017;05:00;;0,37;"Muy buena / ";0,38;;41;40;Muy buena / Oso ona;103;;32;Muy buena / Oso ona;21;Muy buena / Oso ona;
20/01/2017;04:00;;0,33;"Muy buena / ";0,39;;9;38;Muy buena / Oso ona;51;;49;Buena / Ona;31;Buena / Ona;
20/01/2017;03:00;;0,33;"Muy buena / ";0,39;;15;36;Muy buena / Oso ona;59;;36;Muy buena / Oso ona;27;Buena / Ona;
20/01/2017;02:00;;0,46;"Muy buena / ";0,39;;17;39;Muy buena / Oso ona;65;;25;Muy buena / Oso ona;15;Muy buena / Oso ona;
20/01/2017;01:00;;0,36;"Muy buena / ";0,37;;7;39;Muy buena / Oso ona;49;;41;Buena / Ona;14;Muy buena / Oso ona;
19/01/2017;24:00;;0,32;"Muy buena / ";0,36;;6;41;Muy buena / Oso ona;51;;31;Muy buena / Oso ona;16;Muy buena / Oso ona;
19/01/2017;23:00;;0,38;"Muy buena / ";0,35;;15;48;Muy buena / Oso ona;70;;24;Muy buena / Oso ona;16;Muy buena / Oso ona;
19/01/2017;22:00;;0,47;"Muy buena / ";0,33;;31;59;Muy buena / Oso ona;106;;19;Muy buena / Oso ona;16;Muy buena / Oso ona;
19/01/2017;21:00;;0,43;"Muy buena / ";0,3;;32;62;Muy buena / Oso ona;111;;21;Muy buena / Oso ona;14;Muy buena / Oso ona;
19/01/2017;20:00;;0,34;"Muy buena / ";0,27;;16;60;Muy buena / Oso ona;84;;24;Muy buena / Oso ona;11;Muy buena / Oso ona;
19/01/2017;19:00;;0,36;"Muy buena / ";0,26;;30;63;Muy buena / Oso ona;108;;25;Muy buena / Oso ona;12;Muy buena / Oso ona;
19/01/2017;18:00;;0,34;"Muy buena / ";0,25;;29;59;Muy buena / Oso ona;103;;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;
19/01/2017;17:00;;0,25;"Muy buena / ";0,26;;13;38;Muy buena / Oso ona;58;;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;
19/01/2017;16:00;;0,24;"Muy buena / ";0,26;;17;39;Muy buena / Oso ona;65;;18;Muy buena / Oso ona;8;Muy buena / Oso ona;
19/01/2017;15:00;;0,23;"Muy buena / ";0,27;;16;35;Muy buena / Oso ona;60;;15;Muy buena / Oso ona;9;Muy buena / Oso ona;
19/01/2017;14:00;;0,25;"Muy buena / ";0,28;;16;39;Muy buena / Oso ona;63;;10;Muy buena / Oso ona;6;Muy buena / Oso ona;
19/01/2017;13:00;;0,2;"Muy buena / ";0,29;;5;25;Muy buena / Oso ona;32;;16;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/01/2017;12:00;;0,21;"Muy buena / ";0,29;;10;29;Muy buena / Oso ona;44;;23;Muy buena / Oso ona;10;Muy buena / Oso ona;
19/01/2017;11:00;;0,26;"Muy buena / ";0,29;;19;41;Muy buena / Oso ona;69;;29;Muy buena / Oso ona;14;Muy buena / Oso ona;
19/01/2017;10:00;;0,37;"Muy buena / ";0,28;;20;48;Muy buena / Oso ona;78;;25;Muy buena / Oso ona;9;Muy buena / Oso ona;
19/01/2017;09:00;;0,34;"Muy buena / ";0,27;;21;51;Muy buena / Oso ona;82;;22;Muy buena / Oso ona;11;Muy buena / Oso ona;
19/01/2017;08:00;;0,29;"Muy buena / ";0,26;;6;36;Muy buena / Oso ona;44;;24;Muy buena / Oso ona;12;Muy buena / Oso ona;
19/01/2017;07:00;;0,31;"Muy buena / ";0,25;;9;37;Muy buena / Oso ona;50;;19;Muy buena / Oso ona;8;Muy buena / Oso ona;
19/01/2017;06:00;;0,32;"Muy buena / ";0,25;;5;29;Muy buena / Oso ona;36;;17;Muy buena / Oso ona;10;Muy buena / Oso ona;
19/01/2017;05:00;;0,26;"Muy buena / ";0,26;;1;21;Muy buena / Oso ona;23;;16;Muy buena / Oso ona;10;Muy buena / Oso ona;
19/01/2017;04:00;;0,19;"Muy buena / ";0,26;;0;10;Muy buena / Oso ona;10;;13;Muy buena / Oso ona;8;Muy buena / Oso ona;
19/01/2017;03:00;;0,19;"Muy buena / ";0,28;;0;8;Muy buena / Oso ona;9;;17;Muy buena / Oso ona;4;Muy buena / Oso ona;
19/01/2017;02:00;;0,25;"Muy buena / ";0,3;;1;8;Muy buena / Oso ona;9;;15;Muy buena / Oso ona;3;Muy buena / Oso ona;
19/01/2017;01:00;;0,25;"Muy buena / ";0,31;;0;9;Muy buena / Oso ona;9;;14;Muy buena / Oso ona;7;Muy buena / Oso ona;
18/01/2017;24:00;;0,25;"Muy buena / ";0,32;;1;12;Muy buena / Oso ona;13;;12;Muy buena / Oso ona;6;Muy buena / Oso ona;
18/01/2017;23:00;;0,3;"Muy buena / ";0,32;;2;18;Muy buena / Oso ona;21;;14;Muy buena / Oso ona;10;Muy buena / Oso ona;
18/01/2017;22:00;;0,35;"Muy buena / ";0,32;;10;34;Muy buena / Oso ona;49;;15;Muy buena / Oso ona;10;Muy buena / Oso ona;
18/01/2017;21:00;;0,3;"Muy buena / ";0,32;;11;35;Muy buena / Oso ona;51;;10;Muy buena / Oso ona;9;Muy buena / Oso ona;
18/01/2017;20:00;;0,32;"Muy buena / ";0,32;;14;39;Muy buena / Oso ona;60;;14;Muy buena / Oso ona;10;Muy buena / Oso ona;
18/01/2017;19:00;;0,32;"Muy buena / ";0,31;;22;43;Muy buena / Oso ona;76;;22;Muy buena / Oso ona;15;Muy buena / Oso ona;
18/01/2017;18:00;;0,36;"Muy buena / ";0,3;;31;48;Muy buena / Oso ona;95;;13;Muy buena / Oso ona;10;Muy buena / Oso ona;
18/01/2017;17:00;;0,32;"Muy buena / ";0,29;;24;43;Muy buena / Oso ona;80;;12;Muy buena / Oso ona;3;Muy buena / Oso ona;
18/01/2017;16:00;;0,33;"Muy buena / ";0,28;;24;40;Muy buena / Oso ona;76;;15;Muy buena / Oso ona;9;Muy buena / Oso ona;
18/01/2017;15:00;;0,31;"Muy buena / ";0,28;;30;40;Muy buena / Oso ona;86;;16;Muy buena / Oso ona;9;Muy buena / Oso ona;
18/01/2017;14:00;;0,29;"Muy buena / ";0,27;;26;44;Muy buena / Oso ona;84;;7;Muy buena / Oso ona;2;Muy buena / Oso ona;
18/01/2017;13:00;;0,3;"Muy buena / ";0,27;;29;43;Muy buena / Oso ona;87;;12;Muy buena / Oso ona;7;Muy buena / Oso ona;
18/01/2017;12:00;;0,28;"Muy buena / ";0,26;;25;38;Muy buena / Oso ona;76;;13;Muy buena / Oso ona;8;Muy buena / Oso ona;
18/01/2017;11:00;;0,24;"Muy buena / ";0,25;;19;32;Muy buena / Oso ona;61;;8;Muy buena / Oso ona;3;Muy buena / Oso ona;
18/01/2017;10:00;;0,26;"Muy buena / ";0,24;;9;27;Muy buena / Oso ona;40;;11;Muy buena / Oso ona;2;Muy buena / Oso ona;
18/01/2017;09:00;;0,26;"Muy buena / ";0,24;;13;32;Muy buena / Oso ona;52;;15;Muy buena / Oso ona;8;Muy buena / Oso ona;
18/01/2017;08:00;;0,29;"Muy buena / ";0,24;;8;39;Muy buena / Oso ona;52;;19;Muy buena / Oso ona;6;Muy buena / Oso ona;
18/01/2017;07:00;;0,28;"Muy buena / ";0,23;;10;40;Muy buena / Oso ona;55;;14;Muy buena / Oso ona;2;Muy buena / Oso ona;
18/01/2017;06:00;;0,25;"Muy buena / ";0,22;;9;31;Muy buena / Oso ona;44;;14;Muy buena / Oso ona;7;Muy buena / Oso ona;
18/01/2017;05:00;;0,22;"Muy buena / ";0,22;;1;17;Muy buena / Oso ona;18;;13;Muy buena / Oso ona;6;Muy buena / Oso ona;
18/01/2017;04:00;;0,19;"Muy buena / ";0,22;;0;9;Muy buena / Oso ona;10;;10;Muy buena / Oso ona;3;Muy buena / Oso ona;
18/01/2017;03:00;;0,2;"Muy buena / ";0,23;;1;13;Muy buena / Oso ona;14;;14;Muy buena / Oso ona;4;Muy buena / Oso ona;
18/01/2017;02:00;;0,25;"Muy buena / ";0,23;;4;17;Muy buena / Oso ona;23;;14;Muy buena / Oso ona;3;Muy buena / Oso ona;
18/01/2017;01:00;;0,24;"Muy buena / ";0,23;;5;21;Muy buena / Oso ona;29;;27;Muy buena / Oso ona;0;Muy buena / Oso ona;
17/01/2017;24:00;;0,23;"Muy buena / ";0,23;;8;32;Muy buena / Oso ona;45;;21;Muy buena / Oso ona;0;Muy buena / Oso ona;
17/01/2017;23:00;;0,24;"Muy buena / ";0,22;;1;14;Muy buena / Oso ona;17;;13;Muy buena / Oso ona;5;Muy buena / Oso ona;
17/01/2017;22:00;;0,22;"Muy buena / ";0,22;;7;23;Muy buena / Oso ona;34;;9;Muy buena / Oso ona;4;Muy buena / Oso ona;
17/01/2017;21:00;;0,23;"Muy buena / ";0,22;;17;34;Muy buena / Oso ona;61;;10;Muy buena / Oso ona;1;Muy buena / Oso ona;
17/01/2017;20:00;;0,27;"Muy buena / ";0,22;;11;39;Muy buena / Oso ona;56;;9;Muy buena / Oso ona;3;Muy buena / Oso ona;
17/01/2017;19:00;;0,24;"Muy buena / ";0,22;;13;40;Muy buena / Oso ona;59;;10;Muy buena / Oso ona;6;Muy buena / Oso ona;
17/01/2017;18:00;;0,22;"Muy buena / ";0,22;;12;38;Muy buena / Oso ona;56;;11;Muy buena / Oso ona;4;Muy buena / Oso ona;
17/01/2017;17:00;;0,21;"Muy buena / ";0,22;;15;31;Muy buena / Oso ona;54;;7;Muy buena / Oso ona;3;Muy buena / Oso ona;
17/01/2017;16:00;;0,19;"Muy buena / ";0,23;;11;24;Muy buena / Oso ona;41;;10;Muy buena / Oso ona;1;Muy buena / Oso ona;
17/01/2017;15:00;;0,18;"Muy buena / ";0,24;;13;26;Muy buena / Oso ona;45;;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;
17/01/2017;14:00;;0,23;"Muy buena / ";0,24;;13;24;Muy buena / Oso ona;44;;7;Muy buena / Oso ona;3;Muy buena / Oso ona;
17/01/2017;13:00;;0,23;"Muy buena / ";0,23;;13;25;Muy buena / Oso ona;45;;7;Muy buena / Oso ona;1;Muy buena / Oso ona;
17/01/2017;12:00;;0,24;"Muy buena / ";0,23;;18;29;Muy buena / Oso ona;55;;5;Muy buena / Oso ona;1;Muy buena / Oso ona;
17/01/2017;11:00;;0,25;"Muy buena / ";0,22;;16;28;Muy buena / Oso ona;52;;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;
17/01/2017;10:00;;0,24;"Muy buena / ";0,2;;9;25;Muy buena / Oso ona;39;;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;
17/01/2017;09:00;;0,24;"Muy buena / ";0,19;;8;28;Muy buena / Oso ona;40;;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;
17/01/2017;08:00;;0,27;"Muy buena / ";0,17;;10;38;Muy buena / Oso ona;53;;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;
17/01/2017;07:00;;0,22;"Muy buena / ";0,15;;7;28;Muy buena / Oso ona;39;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;
17/01/2017;06:00;;0,19;"Muy buena / ";0,14;;5;20;Muy buena / Oso ona;27;;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;
17/01/2017;05:00;;0,18;"Muy buena / ";0,13;;1;9;Muy buena / Oso ona;10;;7;Muy buena / Oso ona;6;Muy buena / Oso ona;
17/01/2017;04:00;;0,17;"Muy buena / ";0,12;;1;15;Muy buena / Oso ona;16;;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;
17/01/2017;03:00;;0,16;"Muy buena / ";0,12;;2;12;Muy buena / Oso ona;15;;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;
17/01/2017;02:00;;0,12;"Muy buena / ";0,12;;0;5;Muy buena / Oso ona;5;;8;Muy buena / Oso ona;1;Muy buena / Oso ona;
17/01/2017;01:00;;0,11;"Muy buena / ";0,12;;0;5;Muy buena / Oso ona;5;;16;Muy buena / Oso ona;0;Muy buena / Oso ona;
16/01/2017;24:00;;0,11;"Muy buena / ";0,13;;0;6;Muy buena / Oso ona;6;;12;Muy buena / Oso ona;1;Muy buena / Oso ona;
16/01/2017;23:00;;0,11;"Muy buena / ";0,13;;0;11;Muy buena / Oso ona;11;;11;Muy buena / Oso ona;4;Muy buena / Oso ona;
16/01/2017;22:00;;0,12;"Muy buena / ";0,13;;6;22;Muy buena / Oso ona;31;;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;
16/01/2017;21:00;;0,13;"Muy buena / ";0,14;;4;25;Muy buena / Oso ona;32;;6;Muy buena / Oso ona;1;Muy buena / Oso ona;
16/01/2017;20:00;;0,15;"Muy buena / ";0,15;;2;30;Muy buena / Oso ona;32;;9;Muy buena / Oso ona;1;Muy buena / Oso ona;
16/01/2017;19:00;;0,13;"Muy buena / ";0,15;;2;26;Muy buena / Oso ona;28;;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;
16/01/2017;18:00;;0,13;"Muy buena / ";0,16;;5;29;Muy buena / Oso ona;36;;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;
16/01/2017;17:00;;0,15;"Muy buena / ";0,17;;3;30;Muy buena / Oso ona;35;;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;
16/01/2017;16:00;;0,12;"Muy buena / ";0,18;;2;24;Muy buena / Oso ona;26;;3;Muy buena / Oso ona;1;Muy buena / Oso ona;
16/01/2017;15:00;;0,12;"Muy buena / ";0,19;;2;21;Muy buena / Oso ona;24;;5;Muy buena / Oso ona;2;Muy buena / Oso ona;
